customerId,averageAmount
CS5332,67.14814814814815
CS2558,68.6842105263158
CS1398,67.7
CS4340,77.05
CS5292,68.18518518518519
CS2755,66.1
CS5621,63.714285714285715
CS5934,69.35
CS2258,69.11111111111111
CS8316,41.04
CS2244,75.57142857142857
CS3859,69.57894736842105
CS1895,71.42105263157895
CS2628,73.62068965517241
CS3086,67.8695652173913
CS5024,67.44444444444444
CS4320,69.65789473684211
CS3905,65.6923076923077
CS2085,66.72
CS4547,65.4
CS4702,68.6
CS4652,70.95454545454545
CS3228,73.10714285714286
CS3245,66.05
CS2385,72.16666666666667
CS5395,69.1
CS3364,72.13333333333334
CS4475,77.17391304347827
CS2878,70.0
CS1705,73.95238095238095
CS4358,71.2
CS3704,69.88235294117646
CS4540,73.78125
CS2889,69.81818181818181
CS1746,72.23076923076923
CS6009,67.06896551724138
CS6079,69.36363636363636
CS5873,69.57142857142857
CS5325,69.04
CS5195,68.52631578947368
CS5086,61.285714285714285
CS1839,70.1875
CS3280,69.61111111111111
CS5266,71.77272727272727
CS5858,67.70833333333333
CS2914,68.92307692307692
CS1740,76.08
CS5013,72.11111111111111
CS2247,66.94117647058823
CS5375,67.44827586206897
CS1541,75.76666666666667
CS3468,76.25
CS4240,71.7
CS5807,78.15
CS1253,82.29411764705883
CS2132,69.5
CS5654,64.64
CS1235,68.5
CS3572,69.63157894736842
CS4637,77.21052631578948
CS4798,79.66666666666667
CS1878,77.17391304347827
CS1989,67.6842105263158
CS5356,72.35
CS1167,70.75
CS2311,73.38888888888889
CS5389,68.44444444444444
CS4276,73.47619047619048
CS1142,83.95454545454545
CS4503,69.78260869565217
CS3927,71.3076923076923
CS8442,45.08695652173913
CS2113,70.07407407407408
CS1696,69.73684210526316
CS4157,64.45454545454545
CS1914,69.66666666666667
CS3514,76.6
CS2649,69.52380952380952
CS4728,78.0
CS2053,74.7
CS3594,76.88461538461539
CS3730,74.70588235294117
CS3886,72.52631578947368
CS1115,75.4090909090909
CS4525,68.47826086956522
CS5367,79.0952380952381
CS2891,75.95833333333333
CS2485,72.23809523809524
CS2703,64.6
CS7636,28.272727272727273
CS2525,71.75
CS3812,68.8076923076923
CS3180,76.44
CS1760,74.76190476190476
CS8762,46.4
CS2352,76.95
CS2992,64.4375
CS1945,72.71428571428571
CS4116,66.28
CS4973,70.69565217391305
CS8430,48.76190476190476
CS3347,68.26315789473684
CS3875,66.36363636363636
CS8513,57.42857142857143
CS6060,73.0
CS1708,71.6
CS2601,73.6
CS1203,73.14285714285714
CS8524,46.36363636363637
CS5461,70.5909090909091
CS3908,77.65
CS1653,76.38461538461539
CS2457,65.5
CS1691,76.15
CS1293,77.38095238095238
CS6093,74.07692307692308
CS2080,69.44444444444444
CS4995,66.55
CS5508,67.95454545454545
CS2854,68.0
CS3295,71.95652173913044
CS8167,39.333333333333336
CS1772,74.88888888888889
CS2489,64.63157894736842
CS4409,81.6470588235294
CS7541,45.0
CS5161,76.16666666666667
CS2541,70.28571428571429
CS3313,67.8695652173913
CS2161,65.66666666666667
CS5717,68.93333333333334
CS2359,73.75
CS4727,68.18181818181819
CS5491,69.54166666666667
CS7462,38.84615384615385
CS2438,64.68181818181819
CS2903,75.82352941176471
CS5811,67.22727272727273
CS4352,70.95238095238095
CS3234,65.65384615384616
CS2288,66.0
CS3126,65.2
CS3768,76.04761904761905
CS2706,71.7
CS4108,73.2
CS2575,77.45833333333333
CS5480,70.04166666666667
CS1145,72.85185185185185
CS4411,72.12
CS3438,69.11764705882354
CS2951,74.4375
CS3207,66.1
CS1669,73.66666666666667
CS1964,62.458333333333336
CS3386,71.5
CS5412,68.47368421052632
CS4739,72.72
CS5326,70.04
CS2741,66.43478260869566
CS5865,67.65517241379311
CS2374,67.0
